postDates,tweets,sentiment_label,polarity_score
2020-12-16T17:42:00.000Z,Hoy nos enteramos como exigir sobre telefonía e internet como medimos los que nos prometen y sin querer no cumplen #participacion horas ,pos,0.20399999999999996
2020-12-16T13:51:08.000Z,Hay fuertes versiones que desde km hasta la ciudad de Ita copaco suspendoo sus servicio para obligar a sus usuarios a tomar el servicio de una empresa de servicio de internet de Ita en este contubernio aparentemente esta metido el intendente de J a saldivar,neu,0
2020-12-14T15:47:51.000Z,JAJAJAJ no encuentro fallas en su lógica Gracias internet ,pos,0.6419999999999999
2020-12-14T14:46:59.000Z, Es un desastre el servicio de Internet por cable Un desastre Desde que va el mes de diciembre en días tuve ya desconexiones Un asco su servicio ,neg,-2.082
2020-12-14T13:06:23.000Z,tengo un supuesto saldo promocional de mil gs de pero no puedo usar ni para comprar internet ,neg,-0.375
2020-12-14T11:14:32.000Z,Buen día desde el vengo solicitando que me hagan la mudanza de mi instalación de internet porque me mudé de casa la última vez que me bolearon me dijeron que el sábado de a iban a pasar así quedé Tengo un curso que hacer tareas etc,pos,0.984
2020-12-14T01:57:53.000Z,O quizá se habían dado cuenta de que había sacado la redacción sobre Tom Sawyer de internet sin leerme siquiera el libro y ahora iban a quitarme la nota O peor aún me harían leer el libro #PercyJackson ,neg,-0.39
2020-12-13T21:50:40.000Z,Domingo mi único dia de descanso no tengo luz por ende agua se quemo la tele el módem de internet también ,pos,0.333
2020-12-13T17:03:04.000Z, q pasa desde las de la mañana sin servicio de cable ni Internet supuestamente x falta de luz y en la zona la luz no se fue llamamos a reclamos y no nos atienden,neg,-0.5
2020-12-13T16:37:57.000Z,Hola quiero saber si las horas que me van a dejar sin Internet y sin cable me van a descontar de mi factura al final del mes,neg,-0.25
2020-12-13T15:00:19.000Z,Gracias por dejarnos un domingo sin señal de cable ni Internet Van codo a codo con la Ande en la carrera de cuál de ambos servicios se corta primero con cada lluvia,neu,-0.025000000000000022
2020-12-11T04:02:02.000Z,Tienen el PEOR INTERNET DE LA REGION son unos LADRONES Se paga POR NADA y si es culpa de su “proveedor internacional” por que no cambian Porque les sale más barato este pio RATAS,neg,-1.958
2020-12-10T23:26:10.000Z,Jeeeeyma no funciona el internet podridos nio ya están de mis reclamos qlq hacemos así ,neu,0.0
2020-12-10T20:14:19.000Z,Lo peor de los servicios contratados es su Internet anda para el culo Un día te atrasas en pagar tu cuenta y no dudan en cortarte el servicio HDP EN MAYÚSCULAS,neg,-0.765
2020-12-10T20:09:13.000Z, hoy hace un mes que no tengo servicio de internet y línea baja por lo menos reclamos por todos los medio habilitado he hecho y nada entrar call center mínimo minuto como mínimo y no hay repuesta es una vergüenza ,pos,0.063
2020-12-10T19:50:35.000Z,Cómo es posible que podamos depender tanto del servicio de Internet impresionante,pos,0.708
2020-12-10T18:08:54.000Z,Impre la precisión de para dejarme sin internet a la hora exacta ,pos,1.0310000000000001
2020-12-10T18:07:30.000Z,Que lerdo el Internet de Tigo Me recuerda cuando navegaba años atrás con mí Nokia ,neg,-0.812
2020-12-10T18:04:54.000Z, por qué lo que su servicio anda muy mal ultimamente no anda nada de ni datos móvil ni wifi que cagada que en estos tiempos tengamos que sufrir por una mala señal de internet y más aún cuando se paga un costo elevado,neg,-0.71
2020-12-10T18:00:54.000Z,Me voy armar de valor y cancelar el servicio de Tigo Internet ya me canse la gran puta,neg,-0.08300000000000002
2020-12-10T17:57:06.000Z,Estamos todos de acuerdo que el Internet de tigo está cagandonos el día,pos,0.625
2020-12-10T17:56:57.000Z,Por lo que veo no soy el unico con problemas de internet Mbaei pea No espero nada de ti pero igual logras decepcionarme,neg,-0.437
2020-12-10T17:43:29.000Z,Casi y seguimos con un servicio de internet del tigo es lo peor de este país,neu,-0.025000000000000022
2020-12-10T17:40:43.000Z,QUÉ LO QUE PASA CON EL INTERNET ,neu,0
2020-12-10T17:35:02.000Z, no puede hacer algo por el mal servicio básico de Internet que brinda Tigopy,neg,-0.375
2020-12-10T17:33:33.000Z,Desastre tu servicio de internet hogar,neg,-0.3
2020-12-10T17:32:44.000Z,Internet de si ya saben lo qué pasa,neu,0
2020-12-10T17:29:12.000Z, me pueden ayudar porfavor Cambié mi internet de a megas y es peor que antes ,pos,0.275
2020-12-10T17:28:34.000Z,Gran siete necesito trabajar carajo y ni siquiera son capaces de derivar la llamada como corresponde necesito internet la re mil puta carajo de mierda,neg,-0.2380000000000001
2020-12-10T17:26:14.000Z, el internet está desastroso ni enviar un archivo por whatsapp puedo,neg,-0.75
2020-12-10T17:24:20.000Z,Solo soy yo o el Internet de está peor cada día,neu,0
2020-12-10T17:23:32.000Z,Enserio no puedo creer el nivel de basura que sos a hora de un examen no hay internet,neg,-0.375
2020-12-10T17:13:36.000Z,Que manera de cagarla tienen los servicios de este país Si no es la luz es el internet siempre perjudicando ,neg,-0.75
2020-12-10T17:06:46.000Z,En cualquier momento de suspende la sesión de por falta de INTERNET Algunos senadores no tienen señal ,neg,-0.5
2020-12-07T19:39:35.000Z,Científicamente ja ja ja lo que es la ciencia del internet ja ja ja,neu,0
2020-12-07T12:36:09.000Z,Hace dos meses salí de TIGO y contraté el internet de pensé que no iba a tener problemas y hace una semana estoy sin internet por inclemencias del tiempo Resultó ser la misma porquería,neg,-0.437
2020-12-07T08:59:41.000Z, buen día desde el Sabado a las hs un camión solto el cable del internet de mi cása ero de Marzo c Juan S Bogarin por favor vengan a reparar ya son mas de hs de mi reclamo,pos,1.151
2020-12-06T18:22:40.000Z,El Internet global descentralizado no gubernamental abierto y gratuito que existió en sus inicios ha ido desapareciendo No es ni global ni abierto El mundo va camino de tener una Red china otra americana y otra europea Por ,neg,-0.2430000000000001
2020-12-06T11:45:31.000Z,Qué pasa si solicitaste el traslado de servicio cableinternet de de un domicilio a otro y en días aún no vienen a conectarteLa empresa te descuenta esos días en la factura o te compensan con algún beneficioNo sé cómo actúan las otras empresasperoCHE KUERAI,pos,0.5
2020-12-06T00:28:18.000Z,Quiero decir nomas que mi Internet de es lo más,neu,0
2020-12-05T22:10:35.000Z, desde las hs estamos sin internet Un chofer de un camión mal cargado solto cuanto cables alcanzaba Es sobre la MarzoLambaré c Nanawa Vengan por favor a reparar,neg,-0.333
2020-12-05T02:00:41.000Z, Qué desastre es el servicio de internet en Lambaré Lamentable,neg,-0.7
2020-12-03T01:29:50.000Z,Ahora sí de Mierda atrévete a dejarme sin luzCargador portátil cargas Celular batería GB de internet Descarga de capítulos de mi serieSpiker para ver por cel la serie EspiralPantallaVela,neg,-0.64
2020-12-03T00:43:40.000Z,Por suerte es leve y no es tan fuerte lo bueno es que no se corto la luz y hay señal de INTERNET,pos,0.5
2020-12-02T17:33:43.000Z, es una mierda estamos sin internet y cable llamo a reclamar y una computadora me dice que en aproximadamente horas tendrán una solución en mi zona Sajonia están trabajando arduamente,neu,-0.040000000000000036
2020-12-02T01:17:41.000Z,Hoy ya hace días que estoy sin internet de copaco reclamos ya hice y siguen facturando sin dar el servicio estas la empresa que primero se debe privatizar,pos,0.35
2020-11-29T12:26:25.000Z, sin internet desde la madrugada Mariano Roque Alonso barrio central No hay previsión,neu,0.0
2020-11-28T23:02:08.000Z,Los decadentes medios de comunicaciones ahora quieren facturarteen internet por mentirteHoy difunden tipos de noticias las que ellos inventan y las que se nutren de las redes sociales Será que y cia ya se enteraron que el mundo cambió,pos,0.8560000000000001
2020-11-28T22:38:41.000Z,El internet de está con problemas No me funciona desde el medio día ,neg,-0.437
2020-11-28T20:07:14.000Z, sigo esperando días sin internet Menos mal les dije que era urgente,neu,-0.025000000000000022
2020-11-28T12:26:49.000Z,Buenos días Para quienes estén pensando en activar internet de o sepan que ya son horas que estoy sin el servicio por el que sin falta llega la factura mes a mes y ni noticias de ellos #inflowencer,neg,-0.625
2020-11-28T01:05:35.000Z,Hoy fue uno de mis peores días Primero no teníamos agua después luz y para colmo el Internet no me funcionó en todo el puto día Que mierda,neg,-0.515
2020-11-28T00:03:51.000Z, estoy sin internet desde ayer ya hice el reclamo y nada Hago oficina en casa mi hijo estudia y ya estamos usando todos nuestros datos móviles ,pos,0.563
2020-11-26T20:31:00.000Z, esta mañana desde la hs sin tigo tv Internet lamentable el servicio,neg,-0.4
2020-11-26T20:01:12.000Z,Todos los usuarios de una basura Mis vecinos del edificio Segunda tormenta y jamas se les fue ni el internet ni el cable de Personal Seriamente pensando ,neu,0.0
2020-11-26T19:06:12.000Z,Desde las de la mañana no tenía energía eléctrica gracias a la ahora que al fin volvió El internet de es un sorete Le amo a mi país pero boludo ni en los paises tercermundistas pasan estas cosas Todo está mal,pos,1.125
2020-11-26T18:45:58.000Z,Para esto pago el internet Para esto pago el internet,neu,0
2020-11-26T17:04:27.000Z,hola arreglen pues el internet en Fernando de la Mora ,neu,0
2020-11-26T16:11:00.000Z,A mí no más no me está andando el internet hogar de ,neu,0.0
2020-11-26T14:47:51.000Z,Cumplo horas sin servicio de internet que obviamente me va a descontar en la siguiente factura verdad ,pos,0.066
2020-11-26T13:35:04.000Z,Tendria que estar conectado al Congreso Argentino de Diabetes pero gracias a la y al espectacular servicio de internet seguimos aislados del mundo ,pos,1.075
2020-11-25T12:28:58.000Z, ya tengo internet Espero que me llamen HOY y me hagan la misma encuenta que me hicieron al DÍA SIGUIENTE de contratar el servicio y en la que me hicieron preguntas tales como Del al Está satisfecho Recomendaría el servicio Cómo valora la atención recibida,pos,1.475
2020-11-25T04:22:32.000Z,PD que importante me parece que los niños y niñas puedan educarse con profesores capacitados en vez de estar buscando por internet como lo hacíamos nosotros en fuentes no confiables,pos,0.31299999999999994
2020-11-25T03:43:24.000Z,Denigrar a una mujer en internet hei la futura ley pero recuerden que LA PEOR ENEMIGA DE UNA MUJER ES OTRA MUJER A ver cómo se aplica,neg,-0.333
2020-11-25T01:01:16.000Z,En serio que servicio de mierda tiene en cuanto al Internet hogar Hace semanas que vengo reclamando y me boludean siempre con las actualizaciones clásicas excusas de Tigo todavía no llegan a Villa Elisa,neg,-0.14
2020-11-24T21:24:33.000Z, llegué a casa y sigo sin internet Pueden orientarme yo darme un diagnóstico de cuál es el problema Se soltaron cables No están preparados para brindar un servicio como el que ofrecen Hay huelga de técnicos Fueron hackeados por un espía ruso Compiten con Tigo,neg,-0.9199999999999999
2020-11-24T21:16:36.000Z,Por favor AYUDA CON UNA ENCUESTA sobre la calidad del servicio de internet en Py Literal es para un trabajo práctico ya gracias Pd ME QUIERO RECIBIR YAAAAA,pos,1.721
2020-11-22T04:09:20.000Z,Hoy quise suspender y salir de internet de me resultó indignante el interrogatorio hasta con preguntas de mi vida privada y del por q quiero salir q les importa Si me mudo y con quién o si no quiero su productosali después de casi años PODRIDA ,neg,-0.5
2020-11-22T02:49:59.000Z,Dos son los pelos de la fibra óptica de este tramo están destinados al MITIC A inicios del año que viene se realizará la conexión de escuelas al troncal para que tengan internet gratuito,neg,-0.281
2020-11-22T01:32:51.000Z, ya casi horas sin el servicio de internet Nadie te responde cual es el problema ni cuando van a solucionar Son una cagada Nadie se comunica con los afectados son una vergüenza,neg,-2.217
2020-11-21T19:52:27.000Z, impecable servicio de Internet LRCDTHYLPQTP,pos,0.375
2020-11-20T00:50:58.000Z,Mientras los servicios proveídos por empresas privadas son muy buenos o casi excelentes GO Internet Visión etc Los proveídos por el Estado ni siquiera alcanzan el nivel de la mediocridad y muy especialmente ,pos,1.25
2020-11-19T20:01:59.000Z,Noooo yo no puedo con esto mucho internet por hoy,neu,0.0
2020-11-19T17:21:37.000Z,Algo más Tóxico y cancerígeno que el Internet de ,neu,0
2020-11-19T14:54:03.000Z,Ustedes pío no le capacitan a su personal llegaron unas bestias diciendo ser sus funcionarios se colgaron de la columna y jugaron con los cables dejándome sin internet Son una basura ,pos,0.938
2020-11-18T22:56:34.000Z,Cuál es el mejor internet en villarrica,pos,0.375
2020-11-18T18:23:03.000Z, no me manda la factura de internet desde julio aunque llame a reclamar Personal cuando mi factura vence y no la pago,neu,0.0
2020-11-18T02:27:38.000Z,Un días en la chota ANDE y el otro día es Qué pasa con el servicio de internet en el barrio Manorá,neg,-0.375
2020-11-17T11:14:37.000Z,AL FINNNN este país funciona como Internet Explorer,neu,0
2020-11-17T02:59:56.000Z,hs sin luz sin agua sin internet Desde el sábado se me pasaron las ganas ,neu,0
2020-11-17T01:20:39.000Z,Horrible esta hoy Internet Imposible es ,neg,-0.679
2020-11-17T01:13:08.000Z, me pueden decir si existe algún problema con el internet que no levanta ni una pluma ,pos,0.063
2020-11-17T00:16:31.000Z,Hace hrs fue la tormenta hasta ahora no hay internet en casa ,neg,-0.5
2020-11-16T23:25:32.000Z,Lo que me gustaría es que los técnicos vengan mañana y no en horas desde el sábado sin internet y cable,pos,0.44799999999999995
2020-11-16T22:33:39.000Z, amigos de claro Alguna razón por la que no tengamos internet ni cableMe persigue la indigencia,neu,0.0
2020-11-16T12:10:17.000Z,Hola imposible hablar con el call center no ingresan las llamadas no tengo servicio de internet,neg,-0.25
2020-11-16T04:48:37.000Z, sigo sin señal un dia sin internet pero igual cobran por el servicio Que porqueria,neu,-0.025000000000000022
2020-11-16T03:46:14.000Z,Compre un pack de internet y después de segundos vino la luz Gracias Ande ,neu,-0.025000000000000022
2020-11-16T00:33:35.000Z, hace horas estamos sin señal ni internet en casa y también toda la mañana y fiesta en el negocio llamas y te dejan esperando más de min cortas y volves a llamar y seguis con los min y cuando te apuran para que pagues te llaman mensajes y correos arto,neg,-0.125
2020-11-16T00:29:36.000Z, horas sin internet una verguenza es ya y uno paga x estos servicios Una verguenza Barrio obrero,neg,-0.25
2020-11-15T22:35:31.000Z, YA PASARON LAS HS DE LO ESTABLESIDO Y AUN NO TENGO SEÑAL DE TV Y INTERNET KATU PIO AYER NOMAS PAGUE MI FACTURA ,neu,0.0
2020-11-15T20:28:36.000Z,RT si hoy se corto tv e internet de de onda y ayer en plena tormenta funcionaba aun,neg,-0.062
2020-11-15T19:37:20.000Z,Que dia va volver la señal de tv e internet señoras ,neu,0
2020-11-15T18:20:21.000Z,Impecable también lo de Personal que apenas volvió la energía el internet ya estaba al pie de cañón cero cortes de servicio ,pos,0.338
